"TOA5","CR300Series_423","CR300","27025","CR300-RF407.Std.10.03","CPU:sapflux_3sensor_CR300_30min.cr300","39968","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI","S2_AlpOut","S2_AlpInn","S2_BetOut","S2_BetInn","S2_tMxTout","S2_tMxTinn","S2_TpDsOut","S2_dTDsOut","S2_TsDsOut","S2_TpUsOut","S2_dTUsOut","S2_TsUsOut","S2_TpDsInn","S2_dTDsInn","S2_TsDsInn","S2_TpUsInn","S2_dTUsInn","S2_TsUsInn","S2_tMxTUsO","S2_tMxTUsI"
"2025-07-20 22:00:00",2949,12.85,29.46,-0.04669,0.03288,-0.03803,0.0362,87.689,74.335,28.399,0.284,28.671,28.429,0.295,28.714,28.297,0.281,28.575,28.299,0.271,28.568,83.838,66.509,-0.04861,0.06225,-0.03259,0.06176,87.545,67.269,28.603,0.272,28.864,28.633,0.281,28.907,28.459,0.267,28.724,28.506,0.251,28.755,82.146,69.402,-0.75393,-0.81681,-0.90725,-0.95981,69.813,69.877,26.93,0.534,27.425,27,1.323,28.052,26.775,0.545,27.288,26.773,1.423,27.934,31.596,36.993
"2025-07-20 22:30:00",2950,12.85,29.28,-0.04307,0.0293,-0.04513,0.03264,84.752,76.368,28.33,0.282,28.603,28.361,0.295,28.646,28.247,0.28,28.524,28.249,0.271,28.518,85.372,66.306,-0.06085,0.0587,-0.04055,0.06225,84.506,68.756,28.553,0.266,28.808,28.573,0.277,28.844,28.421,0.265,28.684,28.467,0.249,28.715,82.874,69.635,-0.78957,-0.87249,-0.75437,-0.90065,63.136,63.198,26.886,0.507,27.321,26.954,1.078,27.912,26.727,0.501,27.175,26.722,1.233,27.794,43.456,40.727
"2025-07-20 23:00:00",2951,12.85,29.07,-0.04985,0.0293,-0.04463,0.03276,86.544,76.671,28.269,0.285,28.543,28.298,0.298,28.586,28.201,0.279,28.478,28.203,0.27,28.472,83.688,67.854,-0.06797,0.0587,-0.05113,0.05448,88.137,67.87,28.502,0.267,28.758,28.519,0.281,28.793,28.385,0.264,28.648,28.428,0.25,28.676,83.493,70.756,-0.67839,-0.66161,-0.69113,-0.73957,94.798,70.235,26.958,0.486,27.4,27.058,0.97,27.929,26.787,0.516,27.286,26.835,1.081,27.802,50.753,50.562
"2025-07-20 23:30:00",2952,12.85,28.84,-0.04759,0.02212,-0.04585,0.0293,87.234,75.123,28.155,0.277,28.422,28.189,0.29,28.469,28.122,0.277,28.396,28.128,0.269,28.396,84.873,66.553,-0.07189,0.05532,-0.05847,0.0549,87.006,67.242,28.386,0.266,28.641,28.403,0.282,28.677,28.311,0.262,28.571,28.354,0.248,28.6,83.368,68.874,-0.67673,-0.76941,-0.79557,-0.90733,65.098,68.969,26.704,0.538,27.226,26.833,1.192,27.86,26.535,0.561,27.078,26.594,1.39,27.766,47.202,47.266
"2025-07-21 00:00:00",2953,12.85,28.63,-0.03803,0.0222,-0.03293,0.02202,88.777,73.938,27.912,0.299,28.196,27.942,0.309,28.237,27.979,0.275,28.252,27.987,0.269,28.254,90.641,68.349,-0.08261,0.04301,-0.06879,0.04666,92.705,67.672,28.18,0.281,28.447,28.172,0.301,28.462,28.174,0.263,28.435,28.203,0.251,28.453,88.313,69.052,-0.53467,-0.66077,-0.56561,-0.81433,59.454,59.772,26.642,0.743,27.256,26.747,1.308,27.795,26.529,0.656,27.125,26.566,1.481,27.72,44.601,41.363
"2025-07-21 00:30:00",2954,12.85,28.53,-0.04759,0.01834,-0.04967,0.01822,84.496,76.361,28.041,0.275,28.308,28.074,0.289,28.354,27.997,0.277,28.272,28.004,0.272,28.274,82.881,68.289,-0.06433,0.05086,-0.04773,0.05448,88.832,68.564,28.274,0.266,28.53,28.286,0.279,28.559,28.187,0.264,28.449,28.229,0.25,28.478,81.427,68.689,-0.74669,-0.86101,-0.92437,-1.06645,75.871,75.935,26.703,0.498,27.185,26.765,1.255,27.782,26.55,0.484,27.026,26.531,1.406,27.657,43.254,43.317
"2025-07-21 01:00:00",2955,12.84,28.86,-0.04055,0.01853,-0.04277,0.02202,80.642,73.997,27.987,0.275,28.253,28.022,0.287,28.299,27.962,0.275,28.234,27.971,0.269,28.238,81.759,68.16,-0.06085,0.05124,-0.04773,0.0549,85.678,68.425,28.221,0.266,28.476,28.229,0.279,28.5,28.152,0.262,28.412,28.193,0.248,28.44,83.044,71.813,-1.03545,-1.13493,-0.51731,-0.72997,27.703,28.782,26.658,0.679,27.017,26.656,1.139,27.667,26.542,0.627,26.912,26.412,1.301,27.563,49.658,49.468
"2025-07-21 01:30:00",2956,12.84,28.54,-0.04041,0.01846,-0.03551,0.02564,85.811,74.942,27.884,0.277,28.151,27.916,0.287,28.194,27.892,0.276,28.165,27.902,0.269,28.17,86.432,66.621,-0.06821,0.05145,-0.05491,0.05105,88.556,68.044,28.117,0.266,28.372,28.115,0.281,28.388,28.079,0.261,28.338,28.116,0.248,28.362,82.911,70.176,-1.7356,-1.91564,-1.30029,-1.49136,22.441,43.825,26.689,0.403,26.881,26.576,1.479,27.665,26.676,0.366,26.858,26.36,1.626,27.596,37.29,36.845
"2025-07-21 02:00:00",2957,12.84,28.38,-0.03835,0.02237,-0.03353,0.0222,83.373,75.238,27.801,0.264,28.057,27.836,0.273,28.102,27.833,0.273,28.104,27.845,0.267,28.11,80.516,66.42,-0.06925,0.05576,-0.05229,0.05942,88.054,68.544,28.017,0.261,28.268,28.013,0.275,28.282,28.002,0.26,28.26,28.039,0.245,28.283,81.405,70.176,-1.32593,-1.3948,-0.60983,-0.85061,31.964,34.058,26.516,0.719,26.827,26.558,1.323,27.729,26.429,0.613,26.754,26.335,1.435,27.646,45.293,44.848
"2025-07-21 02:30:00",2958,12.84,28.03,-0.01495,0.02262,-0.01085,0.02612,82.248,76.101,27.588,0.276,27.854,27.629,0.279,27.899,27.695,0.271,27.963,27.711,0.264,27.973,83.863,65.298,-0.07643,0.05599,-0.05911,0.05552,88.75,66.482,27.839,0.263,28.091,27.829,0.279,28.101,27.873,0.259,28.13,27.905,0.245,28.148,82.352,69.87,-1.98252,-2.08091,-1.784,-1.92148,40.911,42.243,26.255,0.277,26.436,26.308,1.649,27.622,26.131,0.248,26.307,26.092,1.694,27.502,35.708,44.403
"2025-07-21 03:00:00",2959,12.84,27.66,-0.02535,0.02244,-0.02471,0.02231,81.818,74.926,27.391,0.28,27.664,27.429,0.287,27.709,27.541,0.272,27.811,27.558,0.266,27.822,81.942,66.356,-0.06953,0.05228,-0.05229,0.05184,85.296,67.04,27.654,0.261,27.904,27.633,0.275,27.901,27.729,0.257,27.984,27.755,0.244,27.997,84.168,69.675,-1.32169,-1.41704,-1.20381,-1.34481,85.766,86.083,25.955,0.46,26.294,26.125,1.533,27.396,25.804,0.442,26.149,25.914,1.696,27.337,45.029,44.839
"2025-07-21 03:30:00",2960,12.84,27.2,-0.02565,0.0112,-0.02471,0.01853,85.228,74.114,27.23,0.28,27.5,27.267,0.287,27.544,27.401,0.272,27.67,27.417,0.267,27.683,85.104,68.03,-0.07299,0.0521,-0.05569,0.05166,88.377,67.859,27.501,0.262,27.752,27.473,0.277,27.743,27.591,0.258,27.847,27.613,0.245,27.856,83.734,70.245,-1.9142,-1.93872,-1.56564,-1.69472,91.309,101.527,25.859,0.359,26.06,25.99,1.718,27.353,25.703,0.322,25.917,25.776,1.753,27.263,38.122,40.47
"2025-07-21 04:00:00",2961,12.84,27.09,-0.02505,0.01872,-0.02769,0.02231,88.266,75.166,27.05,0.285,27.326,27.086,0.293,27.369,27.256,0.272,27.525,27.276,0.266,27.54,83.92,68.833,-0.04725,0.04818,-0.03433,0.04776,87.804,67.039,27.351,0.258,27.599,27.319,0.267,27.579,27.458,0.257,27.713,27.478,0.245,27.721,80.903,69.422,-2.97906,-3.11106,-3.05706,-2.89062,22.188,23.267,25.392,0.098,25.466,25.582,2.083,27.037,25.233,0.118,25.304,25.365,2.124,26.958,38.054,40.657
"2025-07-21 04:30:00",2962,12.84,26.8,-0.00363,0.01872,-0.00347,0.01856,86.466,76.595,26.872,0.288,27.149,26.91,0.289,27.188,27.104,0.271,27.373,27.125,0.266,27.389,88.08,66.537,-0.08005,0.04818,-0.06623,0.05184,90.56,66.537,27.132,0.263,27.384,27.085,0.281,27.358,27.281,0.257,27.536,27.294,0.244,27.537,85.416,71.931,-3.0767,-3.55024,-2.22167,-2.70011,18.059,18.884,25.283,0.231,25.34,25.355,2.13,26.591,25.211,0.145,25.253,25.177,2.157,26.638,30.114,34.492
"2025-07-21 05:00:00",2963,12.84,26.4,-0.01495,0.01882,-0.01447,0.02612,83.098,73.972,26.72,0.275,26.986,26.76,0.279,27.03,26.968,0.271,27.236,26.992,0.264,27.255,84.959,65.405,-0.05563,0.0527,-0.04241,0.05646,83.724,66.975,26.936,0.254,27.181,26.873,0.265,27.132,27.117,0.255,27.37,27.125,0.241,27.365,78.079,68.857,-5.1715,-99,-3.5642,-3.98376,97.144,96.953,24.725,0.074,24.732,24.831,2.611,26.063,24.595,0.044,24.576,24.661,2.36,26.049,26.953,32.348
"2025-07-21 05:30:00",2964,12.83,26.25,-0.01105,0.02254,-0.00709,0.02237,87.322,73.974,26.547,0.282,26.818,26.59,0.284,26.864,26.806,0.271,27.075,26.834,0.265,27.097,85.707,69.381,-0.07299,0.04859,-0.05569,0.04818,89.307,66.034,26.679,0.262,26.93,26.606,0.277,26.876,26.901,0.255,27.154,26.902,0.243,27.143,81.152,68.167,-4.58907,-99,-4.34275,-5.68768,109.136,22.887,24.471,0.034,24.484,24.536,2.615,25.815,24.362,0.008,24.344,24.375,2.344,25.784,24.473,31.137
"2025-07-21 06:00:00",2965,12.83,26.04,0,0.02624,0,0.02605,87.945,74.099,26.391,0.281,26.662,26.435,0.281,26.706,26.662,0.272,26.932,26.69,0.265,26.953,83.847,69.257,-0.06953,0.0606,-0.04861,0.05622,87.625,68.365,26.489,0.261,26.739,26.417,0.274,26.685,26.714,0.256,26.969,26.716,0.242,26.956,81.728,69.745,-3.50256,-5.23242,-3.49044,-4.29467,109.387,49.287,24.449,0.082,24.484,24.489,2.689,25.65,24.341,0.032,24.348,24.327,2.345,25.632,23.458,31.138
"2025-07-21 06:30:00",2966,12.83,25.83,0.01092,0.06719,0.01052,0.07027,81.369,76.215,26.321,0.286,26.597,26.36,0.283,26.633,26.557,0.28,26.834,26.584,0.261,26.843,84.971,65.909,-0.04959,0.07203,-0.03681,0.07552,85.735,70.491,26.398,0.267,26.654,26.338,0.277,26.607,26.581,0.261,26.84,26.588,0.242,26.829,83.601,69.864,-4.99906,-99,-4.47835,-4.95478,96.008,88.708,24.672,0.03,24.68,24.69,2.641,25.872,24.544,0.018,24.543,24.516,2.55,25.903,23.777,29.68
"2025-07-21 07:00:00",2967,12.83,25.77,0.0293,0.13993,0.03894,0.14568,89.39,76.787,26.446,0.288,26.723,26.48,0.277,26.749,26.572,0.295,26.863,26.589,0.255,26.842,82.809,66.481,-0.02249,0.11452,0,0.11363,90.056,70.296,26.472,0.278,26.736,26.442,0.278,26.712,26.554,0.27,26.822,26.572,0.241,26.811,85.915,69.167,-2.47715,-2.23671,-2.88842,-2.49103,89.263,89.073,25.157,0.142,25.23,25.205,2.55,26.074,25.008,0.183,25.119,25.025,2.209,26.064,19.333,23.71
"2025-07-21 07:30:00",2968,12.83,25.86,0.0527,0.18702,0.0577,0.19554,84.531,77.641,26.463,0.303,26.755,26.489,0.286,26.766,26.564,0.304,26.863,26.578,0.25,26.826,84.904,65.35,0,0.1456,0.03264,0.1445,92.573,69.55,26.482,0.28,26.747,26.451,0.271,26.716,26.527,0.275,26.8,26.545,0.238,26.781,81.156,69.173,-99,-99,-4.30139,-3.77848,29.29,28.591,25.337,0.033,25.28,25.406,2.431,26.15,25.233,0.055,25.132,25.268,2.405,26.166,21.041,31.002
"2025-07-21 08:00:00",2969,12.83,25.91,0.04982,0.20994,0.05828,0.21498,88.64,79.016,26.432,0.3,26.72,26.458,0.283,26.732,26.542,0.305,26.843,26.554,0.246,26.798,84.791,67.217,0.01463,0.16506,0.04568,0.16379,93.661,71.134,26.432,0.291,26.707,26.4,0.278,26.671,26.477,0.278,26.753,26.495,0.236,26.729,86.006,67.746,-3.47856,-5.27326,-3.05382,-2.8967,105.638,109.763,25.338,0.118,25.369,25.401,2.501,26.405,25.229,0.122,25.235,25.275,2.209,26.443,19.461,24.855
"2025-07-21 08:30:00",2970,12.83,25.95,0.06822,0.24854,0.07972,0.25634,86.34,78.953,26.539,0.3,26.827,26.561,0.277,26.83,26.572,0.314,26.881,26.578,0.243,26.819,83.98,66.659,0.0453,0.18446,0.07302,0.18303,89.761,74.263,26.481,0.284,26.752,26.454,0.264,26.713,26.475,0.281,26.754,26.496,0.234,26.728,80.349,65.354,-99,-99,-99,-99,99.868,10.068,25.287,-0.015,25.234,25.352,2.54,25.945,25.147,-0.025,25.059,25.186,2.14,25.865,17.496,21.62
"2025-07-21 09:00:00",2971,12.83,25.98,0.08482,0.24474,0.10462,0.25268,93.902,76.581,26.358,0.312,26.653,26.398,0.281,26.669,26.484,0.309,26.788,26.497,0.24,26.735,87.818,63.545,0.02605,0.17366,0.04996,0.17656,95.085,71.056,26.322,0.287,26.594,26.29,0.273,26.555,26.374,0.278,26.65,26.392,0.233,26.624,84.419,65.661,-2.89394,-3.19458,-3.29966,-3.22558,66.943,49.993,25.203,0.097,25.293,25.296,2.627,26.921,25.091,0.102,25.168,25.184,2.567,27.062,30.255,39.711
"2025-07-21 09:30:00",2972,12.83,25.91,0.07576,0.27394,0.0886,0.28141,79.871,79.437,26.518,0.283,26.792,26.54,0.259,26.794,26.524,0.318,26.837,26.527,0.24,26.765,79.499,66.152,0.0663,0.20819,0.09423,0.20658,89.813,73.313,26.41,0.278,26.675,26.387,0.253,26.635,26.381,0.284,26.663,26.405,0.231,26.634,79.399,66.163,-3.98048,-99,-2.99966,-3.10966,109.954,109.763,25.259,0.134,25.278,25.418,2.689,26.435,25.108,0.098,25.086,25.277,2.195,26.39,20.471,25.864
"2025-07-21 10:00:00",2973,12.82,26.17,0.0956,0.3161,0.11739,0.32916,96.636,79.813,26.516,0.325,26.823,26.539,0.289,26.818,26.518,0.328,26.839,26.521,0.236,26.755,86.579,63.797,0.06286,0.21441,0.09934,0.21272,93.444,76.193,26.418,0.296,26.697,26.405,0.268,26.667,26.369,0.287,26.654,26.395,0.232,26.625,82.529,65.279,-3.1193,-3.96748,-2.89062,-2.9881,109.849,109.912,25.682,0.153,25.735,25.857,2.754,27.056,25.545,0.137,25.572,25.761,2.718,27.186,24.918,31.329
"2025-07-21 10:30:00",2974,12.82,26.53,0.0911,0.39044,0.12516,0.3951,97.135,80.311,26.658,0.306,26.945,26.674,0.27,26.936,26.61,0.337,26.941,26.601,0.227,26.825,84.098,62.307,0.08482,0.2586,0.12726,0.26002,100.358,76.58,26.547,0.318,26.842,26.53,0.28,26.801,26.432,0.297,26.726,26.46,0.229,26.687,87.937,65.915,-2.17895,-2.56203,-1.84368,-1.80956,109.787,109.849,26.452,0.429,26.605,26.654,2.711,28.006,26.36,0.42,26.48,26.661,2.565,28.216,22.573,27.97
"2025-07-21 11:00:00",2975,12.82,27.01,0.26202,0.5646,0.29334,0.54908,91.44,79.58,27.031,0.295,27.313,27.057,0.22,27.274,26.911,0.355,27.261,26.878,0.205,27.077,76.164,57.597,0.17351,0.35052,0.20107,0.34636,87.104,74.873,26.802,0.28,27.072,26.786,0.229,27.013,26.627,0.304,26.928,26.658,0.215,26.87,70.17,61.702,-1.98896,-2.25455,-2.41139,-2.42475,109.95,109.761,25.763,0.248,25.965,25.936,2.765,27.412,25.567,0.224,25.741,25.717,2.531,27.375,21.745,28.663
"2025-07-21 11:30:00",2976,12.83,26.84,0.19538,0.5254,0.21498,0.51558,86.474,76.849,26.875,0.305,27.168,26.884,0.246,27.125,26.84,0.35,27.185,26.827,0.209,27.031,76.912,58.098,0.14809,0.32224,0.18162,0.31046,89.623,73.877,26.668,0.289,26.944,26.636,0.241,26.874,26.577,0.296,26.871,26.604,0.217,26.817,73.438,62.711,-99,-99,-99,-99,3.087,3.15,25.545,-0.007,25.438,25.685,2.636,26.542,25.375,-0.002,25.254,25.472,2.392,26.532,17.938,24.092
"2025-07-21 12:00:00",2977,12.82,26.39,0.1547,0.45977,0.1861,0.45112,97.459,80.136,26.493,0.318,26.793,26.535,0.264,26.792,26.626,0.336,26.957,26.641,0.214,26.85,80.695,57.658,0.11997,0.28766,0.15918,0.28081,92.754,75.004,26.357,0.299,26.64,26.322,0.255,26.573,26.395,0.29,26.683,26.416,0.219,26.632,79.582,62.333,-2.17923,-2.33387,-2.53627,-2.37531,91.733,92.05,25.075,0.229,25.211,25.204,2.892,26.406,24.918,0.248,25.054,25.062,2.667,26.465,22.569,27.202
"2025-07-21 12:30:00",2978,12.82,26.2,0.15524,0.48802,0.18926,0.48938,97.96,79.145,26.596,0.319,26.895,26.609,0.264,26.865,26.595,0.354,26.942,26.598,0.217,26.811,87.652,58.904,0.12516,0.30109,0.16616,0.30208,95.582,73.814,26.436,0.307,26.725,26.419,0.26,26.674,26.363,0.303,26.663,26.391,0.224,26.613,77.389,61.894,-99,-99,-4.20899,-4.00028,11.782,11.846,25.72,0.041,25.583,25.886,2.758,26.561,25.56,0.046,25.394,25.756,2.512,26.538,19.019,23.904
"2025-07-21 13:00:00",2979,12.82,26.2,0.11647,0.52144,0.18037,0.50988,102.478,77.706,26.653,0.309,26.935,26.678,0.258,26.929,26.627,0.353,26.974,26.624,0.212,26.83,82.238,59.206,0.12766,0.31015,0.1676,0.30772,93.891,76.386,26.476,0.311,26.768,26.465,0.263,26.722,26.377,0.302,26.677,26.407,0.222,26.627,78.707,64.216,-99,-99,-7.21918,-5.94288,3.72,5.053,26.099,0.002,25.999,26.223,2.717,27.621,25.968,0.007,25.845,26.114,2.638,27.785,28.221,33.109
"2025-07-21 13:30:00",2980,12.82,26.21,0.13897,0.43926,0.16814,0.44148,94.345,81.99,26.63,0.336,26.946,26.645,0.284,26.92,26.583,0.353,26.929,26.583,0.227,26.806,84.039,62.247,0.11306,0.26981,0.15739,0.27108,98.784,73.249,26.427,0.309,26.717,26.42,0.264,26.679,26.339,0.299,26.635,26.369,0.228,26.595,78.833,64.09,-2.74467,-3.3445,-3.17102,-3.54284,75.999,78.855,26.152,0.11,26.248,26.458,2.621,27.951,26.026,0.075,26.087,26.43,2.592,28.159,22.568,26.692
"2025-07-21 14:00:00",2981,12.82,26.62,0.2275,0.54828,0.2788,0.54916,108.601,84.567,26.892,0.374,27.236,26.911,0.283,27.185,26.721,0.381,27.093,26.705,0.22,26.92,84.878,60.097,0.15739,0.35533,0.21497,0.35444,102.809,78.279,26.733,0.336,27.042,26.747,0.271,27.011,26.472,0.325,26.793,26.511,0.228,26.736,83.862,64.855,-1.01553,-1.05017,-1.18189,-1.03477,109.903,109.967,27.637,0.853,28.293,28.059,2.781,29.87,27.49,0.985,28.173,28.127,2.772,30.079,26.25,33.676
"2025-07-21 14:30:00",2982,12.82,27.36,0.16738,0.6559,0.17532,0.64933,74.311,81.079,27.348,0.286,27.627,27.321,0.24,27.557,26.989,0.402,27.384,26.95,0.21,27.155,73.441,55.62,0.22033,0.37903,0.26202,0.37791,88.633,77.654,27.407,0.282,27.675,27.433,0.217,27.648,26.833,0.34,27.169,26.877,0.233,27.107,68.179,65.481,-99,-99,-99,-99,3.215,3.024,29.462,-0.101,29.021,30.138,2.501,31.197,29.292,-0.104,28.727,30.017,1.8,30.831,25.689,29.561
"2025-07-21 15:00:00",2983,12.82,28.36,0.07348,0.64236,0.10532,0.6286,93.265,78.668,27.495,0.28,27.763,27.481,0.252,27.73,27.18,0.39,27.564,27.136,0.208,27.338,75.004,55.44,0.1525,0.38378,0.202,0.37946,99.914,78.396,27.452,0.328,27.756,27.465,0.268,27.726,27.043,0.323,27.363,27.093,0.221,27.311,84.984,61.209,-1.63128,-1.5878,-1.28957,-1.19613,97.017,106.47,29.17,0.664,29.544,29.576,2.411,31.487,28.968,0.697,29.378,29.397,2.305,31.403,33.932,49.986
"2025-07-21 15:30:00",2984,12.82,29.42,0.18412,0.67355,0.24141,0.66917,105.375,81.586,27.962,0.359,28.295,27.93,0.282,28.207,27.462,0.412,27.866,27.399,0.211,27.605,81.648,57.116,0.22384,0.41676,0.28934,0.42782,109.027,86.752,28.006,0.398,28.365,28.178,0.298,28.465,27.347,0.362,27.702,27.426,0.236,27.66,96.603,64.539,-99,-99,-99,-99,3.024,3.087,40.728,-0.355,38.742,42.02,2.268,42.761,41.919,-0.491,39.055,44.55,1.955,44.673,28.04,33.689
"2025-07-21 16:00:00",2985,12.82,31.28,0.19188,0.6523,0.23658,0.64082,98.67,79.354,28.144,0.337,28.459,28.117,0.266,28.377,27.683,0.391,28.067,27.617,0.206,27.817,80.162,57.118,0.23904,0.4511,0.28037,0.43944,90.848,78.611,28.277,0.319,28.578,28.311,0.241,28.548,27.694,0.329,28.019,27.734,0.212,27.941,75.662,58.908,-1.17505,-1.32881,-1.4094,-1.4584,71.259,71.577,29.899,0.439,30.281,30.266,1.797,31.503,29.605,0.438,29.98,29.961,1.883,31.377,28.984,33.618
"2025-07-21 16:30:00",2986,12.83,30.69,0.16798,0.60794,0.20786,0.59468,94.27,77.933,28.217,0.309,28.508,28.185,0.251,28.431,27.79,0.377,28.161,27.724,0.208,27.926,79.486,56.937,0.2139,0.40544,0.2476,0.39612,88.512,75.775,28.234,0.31,28.53,28.274,0.242,28.513,27.742,0.321,28.06,27.788,0.216,28,75.336,59.588,-1.4356,-1.56916,-0.98181,-0.86153,49.865,49.675,30.857,0.411,31.09,30.758,1.097,31.737,30.78,0.551,31.018,30.68,1.304,31.823,57.356,56.912
"2025-07-21 17:00:00",2987,12.83,30.25,0.16817,0.5856,0.20946,0.57566,95.117,80.522,28.174,0.344,28.497,28.154,0.279,28.427,27.814,0.377,28.184,27.761,0.212,27.967,83.067,57.545,0.17639,0.38066,0.22236,0.37184,90.957,76.213,28.181,0.321,28.484,28.221,0.257,28.475,27.758,0.322,28.077,27.806,0.222,28.024,76.276,60.528,-1.05333,-1.09777,-1.06173,-1.14517,62.506,65.87,29.677,0.359,30,29.665,1.038,30.591,29.563,0.413,29.942,29.499,1.298,30.635,47.907,47.97
"2025-07-21 17:30:00",2988,12.83,29.89,0.12752,0.47288,0.15314,0.46713,88.294,80.405,28.131,0.324,28.44,28.122,0.278,28.394,27.843,0.351,28.188,27.793,0.22,28.008,80.716,58.172,0.13501,0.30347,0.17368,0.29995,93.661,71.385,28.123,0.301,28.408,28.148,0.253,28.397,27.782,0.301,28.08,27.822,0.223,28.042,78.224,63.228,-99,-99,-3.16882,-3.17174,37.555,36.856,28.25,0.102,28.213,28.628,2.425,30.212,28.022,0.097,27.955,28.357,2.313,30.152,34.381,46.376
"2025-07-21 18:00:00",2989,12.83,29.31,0.17052,0.49458,0.19174,0.48086,85.49,78.348,28.021,0.298,28.308,28.015,0.246,28.257,27.782,0.351,28.128,27.742,0.217,27.953,78.411,58.352,0.14714,0.32258,0.18633,0.31433,88.779,73.028,28.025,0.3,28.31,28.037,0.249,28.283,27.726,0.304,28.027,27.761,0.222,27.979,75.6,62.61,-1.98052,-1.9728,-2.28051,-2.05224,109.07,109.134,27.674,0.291,27.833,28.053,2.846,29.205,27.499,0.334,27.689,27.882,2.6,29.248,22.127,26.506
"2025-07-21 18:30:00",2990,12.83,29.01,0.15121,0.42382,0.17624,0.41298,85.365,77.728,27.855,0.297,28.14,27.865,0.249,28.11,27.706,0.334,28.036,27.679,0.221,27.895,78.287,57.484,0.09004,0.24339,0.11418,0.23706,86.58,71.079,28.098,0.278,28.365,28.133,0.248,28.377,27.773,0.289,28.06,27.815,0.228,28.04,77.167,62.166,-99,-99,-4.90418,-99,108.367,108.176,27.412,0.02,27.34,27.699,2.689,28.703,27.233,-0.019,27.099,27.44,2.418,28.64,20.918,25.297
"2025-07-21 19:00:00",2991,12.82,29.64,0.0832,0.25552,0.0983,0.25177,90.78,76.681,27.687,0.299,27.975,27.704,0.271,27.969,27.598,0.31,27.904,27.581,0.241,27.818,80.471,62.397,0.05282,0.18954,0.08032,0.18806,90.653,70.385,27.852,0.285,28.124,27.842,0.263,28.1,27.67,0.28,27.948,27.698,0.232,27.928,79.233,66.493,-99,-99,-4.66063,-4.34275,9.114,8.67,27.116,0.026,27.025,27.252,2.74,28.449,27.001,0.035,26.85,27.06,2.692,28.542,25.74,31.897
"2025-07-21 19:30:00",2992,12.83,29.34,0.0486,0.19052,0.0617,0.18841,85.178,76.794,27.515,0.284,27.789,27.538,0.267,27.799,27.496,0.297,27.79,27.486,0.246,27.729,79.589,62.264,0,0.1566,0.01951,0.15536,85.315,68.811,27.654,0.259,27.904,27.63,0.254,27.88,27.557,0.271,27.826,27.579,0.232,27.809,75.652,63.916,-99,-99,-5.0359,-99,87.565,3.085,26.345,0.018,26.309,26.411,2.765,27.954,26.179,-0.001,26.117,26.124,2.848,27.983,24.222,31.141
"2025-07-21 20:00:00",2993,12.83,28.54,-0.06657,0.11689,-0.06507,0.11559,77.27,73.607,27.033,0.253,27.28,27.094,0.27,27.358,27.219,0.284,27.5,27.228,0.253,27.478,81.366,63.799,0.01625,0.11776,0.0359,0.11256,82.543,67.549,27.218,0.255,27.466,27.169,0.246,27.413,27.3,0.263,27.561,27.312,0.235,27.544,72.88,64.913,-2.26011,-2.05296,-2.43275,-2.18383,73.654,72.449,25.464,0.189,25.644,25.665,2.152,27.39,25.286,0.233,25.514,25.418,2.069,27.194,38.5,44.401
"2025-07-21 20:30:00",2994,12.82,27.33,-0.16921,0.08095,-0.17019,0.07632,79.237,71.104,26.55,0.221,26.767,26.617,0.262,26.874,26.881,0.272,27.151,26.906,0.252,27.155,78.118,63.035,-0.05069,0.09246,-0.03715,0.0957,81.778,63.775,26.632,0.238,26.863,26.552,0.247,26.795,26.919,0.252,27.168,26.916,0.229,27.143,76.635,65.656,-0.44323,-0.29805,-0.31671,-0.28027,91.876,85.593,24.43,0.553,24.907,24.569,0.759,25.312,24.196,0.603,24.775,24.285,0.798,25.065,67.124,65.919
"2025-07-21 21:00:00",2995,12.82,26.2,-0.01071,0.07754,-0.00687,0.07292,87.547,72.716,25.92,0.291,26.2,26,0.293,26.283,26.435,0.27,26.703,26.478,0.251,26.726,84.94,62.414,-0.03779,0.08443,-0.02471,0.08768,83.54,65.536,25.966,0.24,26.2,25.874,0.246,26.117,26.425,0.25,26.672,26.413,0.229,26.64,75.133,63.906,-2.53163,-2.33259,-2.69379,-2.44743,79.181,49.54,23.365,0.155,23.505,23.575,2.291,25.335,23.196,0.171,23.361,23.267,1.976,24.967,35.896,45.606
